client_id,le_id
100020033,11171182
100020035,11171198
100020038,11232728
100020041,11248237
100020046,11204343
100020047,11262470
100020052,11243081
100020053,11695856
100020055,11708068
100020057,11245608
100020062,11198115
100020081,11248302
100020093,11248475
100020094,11248286
100020097,11530685
100020098,11300072
100020133,11019656
100020136,11181363
100020138,11241820
100020139,11244725
100020142,11248660
100020143,11248679
100020144,11248684
100020208,11225654
100020211,11246277
100020214,11239209
100020231,11289314
100020236,11239022
100020237,11247795
100020242,11247642
100020243,11237959
100020245,11091082
100020249,11248840
100020256,11123471
100020257,11228062
100020261,11161281
100020263,11208507
100020273,11242873
100020285,11211269
100020299,11162004
100020301,11223331
100020310,11250235
100020311,11205800
100020315,11219489
100020318,11241034
100020319,11183704
100020329,11040153
100020351,11223898
100020355,11304314
100020368,11249516
100020383,12183505
100020384,11248359
100020392,11246220
100020398,11244673
100020412,11249464
100020413,11025233
100020415,11179055
100020416,11086756
100020438,11024513
100020439,11208493
100020440,11231218
100020441,11204343
100020443,11210712
100020444,11208077
100020445,11159324
100020446,11128449
100020450,11174144
100020456,11275915
100020465,11200334
100020467,11019413
100020468,11183083
100020469,11199422
100020470,11199750
100020479,11269685
100020491,11171048
100020502,11189373
100020509,11269389
100020514,11150533
100020518,11268543
100020520,11269348
100020528,11269455
100020589,11260521
100020614,11269103
100020616,11268860
100020626,11249714
100020627,11268678
100020637,11269226
100020640,11217864
100020642,11186418
100020663,11169473
100020666,11320310
100020671,11269070
100020686,11019275
100020693,11131851
100020699,11269690
100020715,11269468
100020719,11213072
100020724,11269498
100020734,11269108
100020745,11021768
100020749,11166084
100020753,11150584
100020755,11026336
100020758,11189359
100020759,11184198
100020774,11269491
100020781,11268660
100020786,12882210
100020789,11268813
100020804,11028447
100020805,11269465
100020830,11027890
100020833,11268483
100020847,11602748
100020864,11268464
100020886,11268713
100020929,11163947
100020940,11178193
100020942,11241283
100020943,11268688
100020977,11269683
100020995,11692246
100020996,11268658
100021021,11167399
100021060,11023764
100021104,11174953
100021108,11268728
100021123,11268467
100021126,11304222
100021140,11268510
100021143,11269469
100021144,11268696
100021174,11247470
100021191,11204881
100021192,11250211
100021194,11250323
100021196,11250334
100021208,11249043
100021215,11208991
100021217,11269457
100021235,11269422
100021251,11066626
100021260,11221769
100021264,11224582
100021272,11249322
100021275,11178601
100021281,11024505
100021293,11269680
100021297,11248481
100021303,11087304
100021314,11025401
100021322,11018913
100021358,13596380
100021405,11233136
100021412,11023506
100021414,11246359
100021449,11268889
100021459,11218813
100021487,11250441
100021497,11232997
100021502,11307739
100021550,11269405
100021562,11021552
100021563,11537241
100021564,11202882
100021615,11245279
100021644,11250566
100021648,11251141
100021651,11269476
100021686,11228998
100021695,11250255
100021705,11501037
100021786,11778968
100021832,11250584
100021837,11304081
100021866,11268438
100021881,11311440
100021892,11132252
100021893,11248557
100021929,11270003
100021932,11268914
100021945,11169899
100021946,11268609
100021950,11251497
100021958,11153032
100021959,11250324
100021960,11189509
100021983,11269099
100022004,11352449
100022012,11268942
100022039,11313338
100022054,11268535
100022063,11269346
100022105,11152356
100022108,11063211
100022113,11225490
100022120,11065901
100022127,11209128
100022131,11187632
100022133,11268922
100022148,11185255
100022149,11061378
100022150,11189191
100022154,11191597
100022155,11197586
100022159,11251404
100022173,11268519
100022188,11169073
100022197,11169938
100022229,11054466
100022241,11268869
100022257,11224021
100022268,11060414
100022273,11268491
100022293,11269128
100022296,11268673
100022307,11269248
100022314,11284402
100022325,11269217
100022335,11250336
100022386,11231227
100022397,11200149
100022400,11269459
100022402,11250660
100022403,11268637
100022405,11268629
100022409,11217585
100022431,11268633
100022461,11269493
100022468,11251237
100022469,11694743
100022472,11268615
100022478,11154418
100022512,11194889
100022547,11269509
100022550,11206987
100022564,11179576
100022565,11203586
100022566,11251796
100022569,11154089
100022570,11251397
100022611,11269130
100022664,11250937
100022671,11268873
100022749,11274885
100022756,11269439
100022782,11251968
100022784,11117646
100022793,11119647
100022805,11269712
100022808,11224600
100022854,11224570
100022919,11197393
100022930,11119797
100022932,11119810
100022937,11119826
100022943,11119874
100022944,11119875
100022960,11184097
100022974,11205571
100022975,11205584
100023005,11219477
100023016,11219063
100023023,11208594
100023028,11222925
100023035,12154611
100023061,11119745
100023063,11119747
100023118,11119827
100023119,11119898
100023129,11251910
100023130,11207678
100023131,12177485
100023134,11119752
100023143,11268855
100023145,11250792
100023151,11119492
100023152,11119746
100023156,11251924
100023165,11252216
100023178,11268896
100023201,11269716
100023214,11210810
100023221,11192347
100023277,11313136
100023280,11268961
100023288,11269076
100023315,11269072
100023328,11268553
100023362,11268885
100023378,11223910
100023380,11269632
100023398,11269520
100023406,11268912
100023421,11269458
100023434,11268649
100023448,11252310
100023450,11268948
100023456,11268895
100023458,11268856
100023464,11250520
100023471,11269729
100023507,11269152
100023513,11269663
100023529,11269155
100023534,11268848
100023540,11252948
100023560,11243699
100023561,11313705
100023563,11268382
100023575,11193407
100023576,11269421
100023577,11268859
100023581,11019884
100023585,11269974
100023593,11269726
100023597,11268927
100023609,11269492
100023632,11254605
100023633,11616870
100023634,11626580
100023635,11180592
100023638,11269414
100023650,11252887
100023665,11246602
100023678,11268537
100023682,11269093
100023694,12544268
100023697,11269507
100023700,11268607
100023706,11268487
100023715,11269118
100023741,11204791
100023824,11066701
100023834,11269451
100023846,11269091
100023871,11150990
100023886,11268805
100023931,11240525
100023937,11268560
100023940,11150990
100023948,11128450
100023959,11295143
100024016,11243122
100024125,11269746
100024150,11250300
100024182,11096133
100024186,11122948
100024213,11212441
100024229,11269434
100024302,11280531
100025207,11305722
100026177,13208314
100026212,11145424
100026537,11218174
100027235,11282141
100027441,13382817
100027715,11285273
100027798,11727680
100027843,11886153
100028831,11199771
100028911,11000505
100029127,11044342
100029311,11773349
100029360,11229246
100029524,11256464
100029814,11271933
100029867,11335638
100029931,11268910
100029935,11268622
100029945,11149712
100030033,11269116
100030042,11269126
100030043,11181842
100030049,11167697
100030052,11054593
100030074,11126115
100030077,11243150
100030166,11268624
100030174,11176435
100030176,11176435
100030179,11181057
100030181,11181057
100030184,11181057
100030187,11182468
100030216,11248869
100030219,11172973
100030260,11172298
100030262,11181955
100030269,11268736
100030271,11225368
100030281,11268648
100030284,11269123
100030310,11269714
100030313,11269169
100030315,11268556
100030317,13571176
100030342,11075406
100030348,11269238
100030351,11269119
100030358,11268809
100030373,11305513
100030405,11269951
100030420,11268642
100030432,11268867
100030439,11268719
100030441,11223888
100030445,11227718
100030449,11241523
100030466,11060987
100030507,11268625
100030509,11157682
100030514,11268363
100030519,11200055
100030522,11269144
100030523,11268840
100030537,11253960
100030550,11252542
100030574,11254064
100030582,11269127
100030599,11255078
100030637,11268811
100030672,11269433
100030719,11269129
100030795,11268651
100030818,11269100
100030833,11269931
100030837,11582607
100030841,13176345
100030856,11268557
100030863,11243917
100030865,11269906
100030889,11230047
100030895,11217908
100030908,11275168
100030916,11268636
100030922,11226689
100030928,11246873
100030933,11199336
100030942,11211256
100030943,11211261
100030944,11211203
100030945,11218903
100030951,11226336
100030954,11207049
100030963,11236789
100030965,11237847
100030966,11237836
100030972,11269206
100030973,11216242
100030974,11287333
100030975,11161386
100031026,11244998
100031032,11160461
100031060,11269146
100031084,11254544
100031087,11254551
100031090,11269503
100031091,11254244
100031114,11218258
100031136,11216218
100031145,11166593
100031180,11269380
100031191,11159455
100031241,11195721
100031253,11234049
100031257,11226285
100031272,11209015
100031327,11243518
100031329,11269467
100031336,11237930
100031338,11268655
100031350,11237452
100031397,11250242
100031432,11269679
100031560,11269150
100031605,11023969
100031609,11019242
100031627,11207757
100031657,11227408
100031706,11268909
100031707,11269228
100031717,11244203
100031738,11253461
100031741,11021964
100031742,11269720
100031749,11067773
100031778,11182794
100031781,11171473
100031784,11178525
100031807,11269402
100031824,11269102
100031842,11317739
100031886,11191030
100031889,11186343
100031894,11197198
100031898,11269071
100031905,13232954
100031921,11269715
100031934,11268958
100031936,11269732
100031945,11269401
100031975,11269479
100031990,11269510
100031996,11268924
100031998,11268956
100032005,11268949
100032006,11269456
100032021,11268982
100032042,11268937
100032048,11269903
100032065,11269735
100032073,11268883
100032082,11246276
100032085,11269136
100032107,11325239
100032109,11268541
100032157,11268529
100032161,11253138
100032167,11256645
100032173,11269441
100032179,11269399
100032183,11264118
100032197,11269874
100032223,11125718
100032239,11163193
100032256,11128550
100032274,11128539
100032275,11235343
100032281,11159228
100032282,11127560
100032285,11163657
100032286,11225149
100032289,11157543
100032316,11169322
100032319,11254858
100032321,11268717
100032328,11236901
100032353,11268932
100032355,11269436
100032368,11268908
100032372,11269446
100032389,11269723
100032407,11268904
100032419,11245280
100032463,11257516
100032477,11253928
100032481,11268627
100032497,11269442
100032519,11247789
100032535,11269429
100032575,11205031
100032590,11268900
100032599,11269687
100032601,11189489
100032605,11227999
100032616,11236051
100032620,11219479
100032622,11306928
100032623,11228506
100032647,11255698
100032648,11269223
100032649,11065628
100032671,11253935
100032672,11318259
100032673,11251811
100032678,11268881
100032681,11319553
100032684,11268894
100032693,11269518
100032697,11294923
100032701,11268905
100032726,11112672
100032760,11281189
100032764,11112901
100032819,11281153
100032836,11217566
100032854,11112305
100032879,11278445
100032887,11278375
100032906,11281055
100032947,11152921
100032962,11241614
100032977,11239301
100032986,11087168
100033001,11087053
100033006,11086897
100033022,11095521
100033024,11097965
100033029,11086918
100033031,11087169
100033032,11087171
100033034,11096246
100033039,11086612
100033050,11087015
100033051,11086910
100033059,11095574
100033061,11096258
100033065,11151947
100033067,11086881
100033071,11086785
100033072,11097888
100033073,11086844
100033075,11235300
100033084,11234576
100033088,11241530
100033093,11097890
100033097,11087010
100033112,11087005
100033117,11272602
100033125,11264052
100033126,11239302
100033127,11240460
100033138,11267318
100033140,11086637
100033146,11198580
100033151,11170482
100033160,11194710
100033162,11199084
100033164,11127283
